loop-location,loop-absolute-size,loop-iterator-size,loop-payload-fraction,loop-proper-sccs-number,loop-proper-sccs-ddg-number,loop-proper-sccs-mdg-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,iterator-total-dependencies-number,iterator-true-dependencies-number,iterator-anti-dependencies-number,iterator-output-dependencies-number,iterator-cross-dependencies-number,iterator-conf-dependencies-number,iterator-reg-dependencies-number,iterator-mem-dependencies-number,iterator-cntl-dependencies-number,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-conf-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,payload-cntl-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-conf-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,critical-payload-cntl-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-mem-read-count,iterator-mem-read-fraction,iterator-call-count,iterator-call-fraction,iterator-branch-count,iterator-branch-fraction,iterator-getelemptr-count,iterator-getelemptr-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-mem-read-count,payload-mem-read-fraction,payload-call-count,payload-call-fraction,payload-branch-count,payload-branch-fraction,payload-getelemptr-count,payload-getelemptr-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-mem-read-count,critical-payload-mem-read-fraction,critical-payload-call-count,critical-payload-call-fraction,critical-payload-branch-count,critical-payload-branch-fraction,critical-payload-getelemptr-count,critical-payload-getelemptr-fraction
benchmarks/snu-npb/nauseous/DC/src/adc.c(105),158,15,0.9051,2,0,0,0.8322,1,2,0.08271,0,0,0.0581,0.03364,0.03058,39,20,1,3,0,0,11,13,15,327,136,21,16,0,22,115,80,132,293,121,14,13,0,21,104,65,65,2,0.1333,5,0.3333,0,0,2,0.1333,0,0,12,0.08392,58,0.4056,0,0,16,0.1119,23,0.1608,10,0.08403,53,0.4454,0,0,5,0.1333,21,0.1765
benchmarks/snu-npb/nauseous/DC/src/adc.c(117),121,41,0.6612,1,0,0,0.525,2,1,0.1719,0.07018,0.07018,0.1793,0.04138,0.04138,91,40,1,3,0,6,36,14,41,145,70,7,6,0,0,65,18,62,85,42,0,1,0,0,38,5,5,3,0.07317,19,0.4634,0,0,2,0.04878,7,0.1707,4,0.05,32,0.4,0,0,11,0.1375,14,0.175,1,0.02381,19,0.4524,0,0,3,0.04878,8,0.1905
benchmarks/snu-npb/nauseous/DC/src/adc.c(121),44,42,0.04545,0,0,0,0,3,0,0.02299,0,0,0,0,0,85,40,2,1,0,0,38,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02381,19,0.4524,0,0,3,0.07143,8,0.1905,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.07143,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(103),16,9,0.4375,0,0,0,0,1,0,0.2727,0.06061,0.06061,0,0,0,19,9,0,1,0,0,7,3,9,5,4,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0.1111,3,0.3333,0,0,1,0.1111,0,0,1,0.1429,2,0.2857,0,0,2,0.2857,1,0.1429,0,0,0,0,0,0,0,0.1111,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(156),143,133,0.06993,1,0,0,0.3,1,0,0.0216,0,0,0,0,0,449,125,15,11,0,165,118,198,133,4,3,0,1,0,0,2,2,0,4,3,0,1,0,0,2,2,2,10,0.07519,63,0.4737,0,0,5,0.03759,31,0.2331,1,0.1,1,0.1,0,0,7,0.7,0,0,1,0.3333,1,0.3333,0,0,0,0.03759,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(211),159,128,0.195,0,0,0,0,1,3,0.1564,0.1212,0.1152,0,0,0,674,138,17,26,0,344,97,428,149,22,9,3,6,0,2,9,11,2,0,0,0,0,0,0,0,0,0,22,0.1719,61,0.4766,3,0.02344,7,0.05469,20,0.1562,6,0.1935,6,0.1935,1,0.03226,16,0.5161,1,0.03226,0,0,0,0,0,0,0,0.05469,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(214),10,6,0.4,1,0,0,0.75,2,0,0.1905,0,0,0,0,0,13,6,0,1,0,0,4,3,6,4,3,0,1,0,0,2,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.25,1,0.25,0,0,1,0.25,0,0,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(223),23,21,0.08696,0,0,0,0,2,0,0.03333,0,0,0,0,0,58,18,3,3,0,13,17,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1429,10,0.4762,0,0,1,0.04762,5,0.2381,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04762,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(228),31,29,0.06452,0,0,0,0,2,0,0.03125,0,0,0,0,0,62,31,0,2,0,0,25,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06897,15,0.5172,0,0,2,0.06897,3,0.1034,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.06897,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(203),23,21,0.08696,0,0,0,0,1,0,0.0274,0,0,0,0,0,71,18,3,3,0,26,17,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1429,10,0.4762,0,0,1,0.04762,5,0.2381,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04762,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(191),23,21,0.08696,0,0,0,0,1,0,0.0274,0,0,0,0,0,71,18,3,3,0,26,17,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1429,10,0.4762,0,0,1,0.04762,5,0.2381,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04762,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(375),74,10,0.8649,3,0,0,0.2812,1,1,0.3155,0.04762,0.04762,0.1383,0.03191,0,21,10,0,1,0,0,8,3,10,94,54,7,9,0,0,46,24,24,29,16,1,3,0,0,12,8,8,1,0.1,4,0.4,0,0,1,0.1,0,0,10,0.1562,28,0.4375,3,0.04688,8,0.125,8,0.125,3,0.1667,6,0.3333,0,0,2,0.1,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(379),24,8,0.6667,0,0,0,0,2,0,0.2128,0.04255,0.04255,0,0,0,17,7,1,1,0,0,6,3,8,20,10,1,1,0,0,10,2,8,0,0,0,0,0,0,0,0,0,1,0.125,3,0.375,0,0,1,0.125,0,0,2,0.125,6,0.375,1,0.0625,4,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(342),56,7,0.875,0,0,0,0,1,0,0.1949,0.1356,0.1356,0,0,0,15,7,0,1,0,0,5,3,7,80,38,0,0,0,0,38,0,42,0,0,0,0,0,0,0,0,0,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,3,0.06122,25,0.5102,3,0.06122,8,0.1633,10,0.2041,0,0,0,0,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(319),59,25,0.5763,1,0,0,0.1765,1,0,0.2914,0.1143,0.1086,0.3036,0.2857,0.2679,68,25,0,3,0,15,19,24,25,56,20,5,28,0,0,18,35,3,10,5,0,3,0,0,3,5,5,3,0.12,11,0.44,0,0,1,0.04,4,0.16,12,0.3529,17,0.5,5,0.1471,9,0.2647,0,0,2,0.3333,2,0.3333,0,0,1,0.04,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(411),87,5,0.9425,2,0,0,0.2805,1,1,0.07035,0,0,0.1875,0.05682,0.05682,9,4,0,0,0,0,4,0,5,176,60,14,9,0,10,52,41,83,46,21,1,3,0,0,17,8,8,1,0.2,2,0.4,1,0.2,1,0.2,1,0.2,14,0.1707,36,0.439,11,0.1341,16,0.1951,14,0.1707,3,0.1304,8,0.3478,2,0.08696,3,0.2,3,0.1304
benchmarks/snu-npb/nauseous/DC/src/adc.c(414),23,12,0.4783,0,0,0,0,2,0,0.3929,0.03571,0.03571,0,0,0,24,9,0,0,0,0,9,0,15,10,6,2,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3333,2,0.1667,3,0.25,2,0.1667,2,0.1818,3,0.2727,0,0,3,0.2727,1,0.09091,0,0,0,0,0,0,0,0.25,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(571),39,37,0.05128,0,0,0,0,1,0,0.01852,0,0,0,0,0,106,40,0,3,0,26,34,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.08108,16,0.4324,0,0,1,0.02703,4,0.1081,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02703,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(565),69,4,0.942,1,0,0,0.2462,1,0,0.302,0.01485,0.01485,0.3433,0.3358,0.2836,7,3,0,0,0,0,3,0,4,134,58,12,5,0,52,57,70,7,31,13,0,3,0,9,12,13,13,0,0,2,0.5,0,0,1,0.25,0,0,5,0.07692,26,0.4,0,0,4,0.06154,11,0.1692,3,0.1875,5,0.3125,0,0,1,0.25,1,0.0625
benchmarks/snu-npb/nauseous/DC/src/adc.c(558),33,7,0.7879,0,0,0,0,1,0,0.4493,0.07246,0.07246,0,0,0,15,7,0,1,0,0,5,3,7,23,22,0,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,2,0.07692,11,0.4231,1,0.03846,2,0.07692,5,0.1923,0,0,0,0,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(549),56,4,0.9286,2,0,0,0.3654,1,1,0.2128,0.007092,0.007092,0.2404,0.09615,0.08654,7,3,0,0,0,0,3,0,4,104,47,11,11,0,2,39,32,33,37,19,1,4,0,0,15,9,9,0,0,2,0.5,0,0,1,0.25,0,0,7,0.1346,16,0.3077,0,0,6,0.1154,5,0.09615,3,0.1579,6,0.3158,0,0,1,0.25,1,0.05263
benchmarks/snu-npb/nauseous/DC/src/adc.c(551),33,10,0.697,2,0,0,0.4348,2,0,0.3429,0.01429,0.01429,0.07407,0.07407,0,19,9,0,0,0,0,9,0,10,27,21,2,4,0,0,18,9,0,12,10,0,2,0,0,8,4,4,0,0,4,0.4,0,0,1,0.1,1,0.1,3,0.1304,7,0.3043,0,0,2,0.08696,2,0.08696,2,0.2,2,0.2,0,0,0,0.1,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(607),76,49,0.3553,1,0,0,0.1111,1,2,0.1319,0.01648,0.005495,0,0,0,140,51,10,12,0,10,37,46,57,18,11,0,1,0,0,10,2,6,4,3,0,1,0,0,2,2,2,7,0.1429,25,0.5102,1,0.02041,4,0.08163,5,0.102,5,0.1852,7,0.2593,4,0.1481,12,0.4444,0,0,1,0.3333,1,0.3333,0,0,0,0.08163,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(616),26,7,0.7308,1,0,0,0.1053,2,0,0.34,0.02,0.02,0.1111,0.1111,0.05556,15,7,0,1,0,0,5,3,7,18,12,0,1,0,2,12,3,3,3,1,0,1,0,1,1,2,2,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,3,0.1579,8,0.4211,2,0.1053,4,0.2105,2,0.1053,1,0.5,1,0.5,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/DC/src/adc.c(621),27,7,0.7407,1,0,0,0.15,2,0,0.3462,0.01923,0.01923,0.1053,0.1053,0.05263,15,7,0,1,0,0,5,3,7,19,13,0,1,0,2,13,3,3,4,2,0,1,0,1,2,2,2,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,3,0.15,8,0.4,2,0.1,4,0.2,2,0.1,1,0.3333,1,0.3333,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(26),21,13,0.381,1,0,0,0.375,1,0,0.2093,0.02326,0.02326,0,0,0,25,12,0,0,0,0,12,0,13,9,6,1,2,0,0,5,4,0,4,3,0,1,0,0,2,2,2,1,0.07692,6,0.4615,1,0.07692,1,0.07692,2,0.1538,2,0.25,3,0.375,0,0,1,0.125,0,0,1,0.3333,1,0.3333,0,0,0,0.07692,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(57),47,16,0.6596,1,0,0,0.09677,1,0,0.337,0,0,0.06897,0.06897,0.03448,32,14,1,1,0,0,13,3,16,29,27,1,1,0,0,26,3,0,4,3,0,1,0,0,2,2,2,1,0.0625,7,0.4375,0,0,2,0.125,3,0.1875,3,0.09677,16,0.5161,2,0.06452,2,0.06452,10,0.3226,1,0.3333,1,0.3333,0,0,0,0.125,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(556),32,7,0.7812,2,0,0,0.4,1,0,0.3824,0.01471,0.01471,0.1852,0.1852,0,15,6,1,1,0,0,5,3,7,27,23,0,2,0,2,22,5,0,13,9,0,2,0,2,8,5,5,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,2,0.08,9,0.36,0,0,2,0.08,3,0.12,2,0.2,3,0.3,0,0,0,0.1429,1,0.1
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(129),367,264,0.2807,2,0,0,0.08738,1,1,0.158,0.07959,0.06026,0.09,0.09,0.06,1381,213,8,13,0,823,204,853,324,100,70,7,23,0,0,61,39,0,16,9,1,6,0,0,4,12,12,14,0.05303,138,0.5227,1,0.003788,16,0.06061,70,0.2652,30,0.2913,38,0.3689,15,0.1456,16,0.1553,17,0.165,4,0.4444,3,0.3333,0,0,0,0.06061,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(136),320,270,0.1562,2,0,0,0.14,2,0,0.07384,0.02441,0.01314,0.1628,0.1628,0.1395,1437,240,17,25,0,823,225,880,332,43,31,4,8,0,0,26,17,0,11,7,0,4,0,0,4,7,7,21,0.07778,136,0.5037,4,0.01481,13,0.04815,72,0.2667,14,0.28,18,0.36,9,0.18,10,0.2,11,0.22,3,0.4286,2,0.2857,0,0,0,0.04815,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(545),45,43,0.04444,0,0,0,0,1,0,0.01471,0,0,0,0,0,134,47,0,3,0,41,41,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06977,19,0.4419,0,0,1,0.02326,8,0.186,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02326,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(470),386,263,0.3187,1,0,0,0.02439,1,5,0.1611,0.09756,0.09146,0.02885,0,0,1547,283,59,39,0,805,220,966,361,104,84,3,7,0,6,82,18,4,4,3,0,1,0,0,2,2,2,23,0.08745,118,0.4487,2,0.007605,16,0.06084,57,0.2167,14,0.1138,35,0.2846,7,0.05691,28,0.2276,20,0.1626,1,0.3333,1,0.3333,0,0,0,0.06084,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(471),21,19,0.09524,0,0,0,0,2,0,0.04878,0,0,0,0,0,39,19,0,1,0,0,16,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,8,0.4211,0,0,2,0.1053,4,0.2105,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.1053,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(480),81,9,0.8889,0,0,0,0,2,0,0.09938,0.02484,0.02484,0,0,0,19,9,0,1,0,0,7,3,9,126,61,2,3,0,0,61,5,60,0,0,0,0,0,0,0,0,0,1,0.1111,4,0.4444,0,0,1,0.1111,1,0.1111,6,0.08333,28,0.3889,3,0.04167,6,0.08333,17,0.2361,0,0,0,0,0,0,0,0.1111,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(509),23,21,0.08696,0,0,0,0,2,0,0.0339,0,0,0,0,0,57,23,0,2,0,11,19,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09524,10,0.4762,0,0,1,0.04762,3,0.1429,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04762,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(515),45,43,0.04444,0,0,0,0,2,0,0.01471,0,0,0,0,0,134,47,0,3,0,41,41,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06977,19,0.4419,0,0,1,0.02326,8,0.186,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02326,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(523),39,13,0.6667,1,0,0,0.1154,2,0,0.2927,0.07317,0.04878,0.1,0,0,28,11,1,1,0,2,9,6,13,30,19,1,2,0,0,18,4,8,4,3,0,1,0,0,2,2,2,1,0.07692,7,0.5385,0,0,1,0.07692,2,0.1538,2,0.07692,7,0.2692,0,0,6,0.2308,5,0.1923,1,0.3333,1,0.3333,0,0,0,0.07692,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(459),23,9,0.6087,0,0,0,0,1,0,0.3542,0.0625,0.0625,0,0,0,20,9,0,1,0,1,7,4,9,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,4,0.4444,0,0,1,0.1111,1,0.1111,1,0.07143,10,0.7143,1,0.07143,2,0.1429,2,0.1429,0,0,0,0,0,0,0,0.1111,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(310),43,41,0.04651,0,0,0,0,1,0,0.01575,0,0,0,0,0,125,45,0,3,0,36,39,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07317,18,0.439,0,0,1,0.02439,7,0.1707,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02439,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(265),211,140,0.3365,1,0,0,0.04225,1,2,0.2229,0.1045,0.08816,0.01667,0.01667,0,557,129,31,14,0,213,115,272,170,60,44,7,8,0,1,43,17,0,4,3,0,1,0,0,2,2,2,10,0.07143,70,0.5,2,0.01429,6,0.04286,28,0.2,16,0.2254,20,0.2817,9,0.1268,13,0.1831,13,0.1831,1,0.3333,1,0.3333,0,0,0,0.04286,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(284),23,21,0.08696,0,0,0,0,2,0,0.0339,0,0,0,0,0,57,23,0,2,0,11,19,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09524,10,0.4762,0,0,1,0.04762,3,0.1429,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04762,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(277),43,41,0.04651,0,0,0,0,2,0,0.01575,0,0,0,0,0,125,45,0,3,0,36,39,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07317,18,0.439,0,0,1,0.02439,7,0.1707,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02439,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(262),24,22,0.08333,0,0,0,0,1,0,0.03636,0,0,0,0,0,53,19,3,3,0,6,18,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1364,8,0.3636,0,0,1,0.04545,4,0.1818,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04545,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(328),124,103,0.1694,0,0,0,0,1,0,0.2132,0.1569,0.1348,0,0,0,305,90,0,4,0,99,86,107,112,16,14,0,1,0,1,14,2,0,0,0,0,0,0,0,0,0,0,5,0.04854,54,0.5243,1,0.009709,4,0.03883,31,0.301,5,0.2381,7,0.3333,4,0.1905,3,0.1429,7,0.3333,0,0,0,0,0,0,0,0.03883,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(706),47,33,0.2979,1,0,0,0.2143,1,0,0.2403,0.1494,0.1429,0.05882,0.05882,0.05882,100,31,3,4,0,29,27,40,33,17,12,0,2,0,3,10,7,0,4,3,0,1,0,0,2,2,2,5,0.1515,16,0.4848,1,0.0303,1,0.0303,8,0.2424,2,0.1429,5,0.3571,0,0,2,0.1429,3,0.2143,1,0.3333,1,0.3333,0,0,0,0.0303,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(686),19,17,0.1053,0,0,0,0,1,0,0.04167,0,0,0,0,0,46,15,3,2,0,9,14,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1176,7,0.4118,0,0,1,0.05882,3,0.1765,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.05882,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(672),29,19,0.3448,1,0,0,0.5,1,0,0.3299,0.2268,0.2165,0.25,0.25,0.08333,53,15,0,2,0,17,15,19,19,12,7,0,2,0,3,6,6,0,8,4,0,2,0,2,3,5,5,2,0.1053,8,0.4211,0,0,1,0.05263,5,0.2632,2,0.2,2,0.2,0,0,2,0.2,2,0.2,2,0.4,1,0.2,0,0,0,0.05263,1,0.2
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(732),22,20,0.09091,0,0,0,0,1,0,0.04082,0,0,0,0,0,47,19,2,2,0,4,17,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,9,0.45,0,0,1,0.05,4,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.05,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(731),17,6,0.6471,0,0,0,0,1,0,0.3784,0.08108,0.08108,0,0,0,11,5,0,0,0,0,5,0,6,12,8,1,2,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,1,0.1667,1,0.1667,2,0.1818,3,0.2727,0,0,2,0.1818,2,0.1818,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(814),100,83,0.17,0,0,0,0,1,1,0.09854,0.0146,0.01095,0,0,0,241,71,2,7,0,48,68,60,113,6,5,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,8,0.09639,32,0.3855,6,0.07229,9,0.1084,18,0.2169,3,0.1765,4,0.2353,3,0.1765,9,0.5294,3,0.1765,0,0,0,0,0,0,0,0.1084,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(816),20,19,0.05,0,0,0,0,2,0,0.025,0,0,0,0,0,39,17,0,2,0,1,16,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1579,6,0.3158,3,0.1579,2,0.1053,5,0.2632,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1053,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(810),17,16,0.05882,0,0,0,0,1,0,0.02778,0,0,0,0,0,35,14,0,1,0,4,14,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,6,0.375,1,0.0625,1,0.0625,5,0.3125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0625,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(805),16,14,0.125,0,0,0,0,1,0,0.05882,0,0,0,0,0,32,14,0,2,0,2,11,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1429,6,0.4286,0,0,1,0.07143,2,0.1429,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.07143,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(873),208,162,0.2212,0,0,0,0,1,3,0.1056,0.04202,0.01561,0,0,0,719,155,33,31,0,308,120,407,192,26,22,1,3,0,0,21,5,0,0,0,0,0,0,0,0,0,0,18,0.1111,81,0.5,3,0.01852,8,0.04938,32,0.1975,13,0.2826,14,0.3043,10,0.2174,12,0.2609,11,0.2391,0,0,0,0,0,0,0,0.04938,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(874),17,6,0.6471,0,0,0,0,2,0,0.3784,0.08108,0.08108,0,0,0,11,5,0,0,0,0,5,0,6,12,8,1,2,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,1,0.1667,1,0.1667,2,0.1818,3,0.2727,0,0,2,0.1818,2,0.1818,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(970),25,23,0.08,0,0,0,0,2,0,0.03509,0,0,0,0,0,55,25,0,2,0,5,21,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08696,10,0.4348,0,0,1,0.04348,5,0.2174,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.04348,0,0
benchmarks/snu-npb/nauseous/DC/src/extbuild.c(980),21,6,0.7143,0,0,0,0,2,0,0.3902,0.02439,0.02439,0,0,0,11,5,0,0,0,0,5,0,6,14,11,2,1,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,1,0.1667,1,0.1667,2,0.1333,7,0.4667,1,0.06667,2,0.1333,3,0.2,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/DC/src/jobcntl.c(28),19,11,0.4211,1,0,0,0.375,1,0,0.2308,0.02564,0.02564,0,0,0,22,10,0,1,0,0,8,3,11,8,5,1,2,0,0,4,4,0,4,3,0,1,0,0,2,2,2,1,0.09091,4,0.3636,0,0,2,0.1818,0,0,2,0.25,2,0.25,0,0,2,0.25,0,0,1,0.3333,1,0.3333,0,0,0,0.1818,0,0
benchmarks/snu-npb/nauseous/DC/src/jobcntl.c(40),19,11,0.4211,1,0,0,0.375,1,0,0.2308,0.02564,0.02564,0,0,0,22,10,0,1,0,0,8,3,11,8,5,1,2,0,0,4,4,0,4,3,0,1,0,0,2,2,2,1,0.09091,4,0.3636,0,0,2,0.1818,0,0,2,0.25,2,0.25,0,0,2,0.25,0,0,1,0.3333,1,0.3333,0,0,0,0.1818,0,0
benchmarks/snu-npb/nauseous/DC/src/jobcntl.c(52),16,7,0.5625,1,0,0,0.3333,1,0,0.2647,0,0,0.1,0.1,0.1,15,7,0,1,0,0,5,3,7,10,7,1,2,0,0,5,5,0,4,3,0,1,0,0,2,2,2,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,2,0.2222,3,0.3333,0,0,2,0.2222,0,0,1,0.3333,1,0.3333,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/DC/src/jobcntl.c(70),24,4,0.8333,1,0,0,0.15,1,0,0.3409,0.02273,0.02273,0.04545,0.04545,0.04545,7,3,0,0,0,0,3,0,4,22,13,1,2,0,0,11,5,6,4,3,0,1,0,0,2,2,2,0,0,2,0.5,0,0,1,0.25,0,0,4,0.2,8,0.4,2,0.1,5,0.25,0,0,1,0.3333,1,0.3333,0,0,0,0.25,0,0
